feature,priv_mean_abs_shap,unpriv_mean_abs_shap,difference
fnlwgt_248919_,,0.0,
fnlwgt_24896_,,0.0,
fnlwgt_248973_,,0.0,
fnlwgt_248978_,,0.0,
fnlwgt_248990_,,0.0,
fnlwgt_248993_,,0.0,
fnlwgt_249043_,,0.0,
fnlwgt_249046_,,2.92958896805987e-05,
fnlwgt_249072_,,0.0,
fnlwgt_249078_,,0.0,
fnlwgt_249087_,,0.0,
fnlwgt_249096_,,0.0,
fnlwgt_249101_,,0.0,
fnlwgt_249147_,,0.0,
fnlwgt_249208_,,0.0,
fnlwgt_249214_,,0.0,
fnlwgt_249249_,,0.0,
fnlwgt_249271_,,0.0,
fnlwgt_249277_,,0.0,
fnlwgt_249289_,,0.0,
fnlwgt_249315_,,0.0,
fnlwgt_249322_,,0.0,
fnlwgt_249332_,,0.0,
fnlwgt_249339_,,0.0,
fnlwgt_249351_,,0.0,
fnlwgt_249362_,,0.0,
fnlwgt_249368_,,0.0,
fnlwgt_249385_,,0.0,
fnlwgt_249392_,,0.0,
fnlwgt_249409_,,0.0,
fnlwgt_249463_,,0.0,
fnlwgt_249541_,,0.0,
fnlwgt_249543_,,0.0,
fnlwgt_249550_,,0.0,
fnlwgt_249571_,,0.0,
fnlwgt_249585_,,0.0,
fnlwgt_249609_,,0.0,
fnlwgt_24961_,,0.0002144352878568987,
fnlwgt_249644_,,0.0,
fnlwgt_24967_,,0.0,
fnlwgt_249686_,,0.0,
fnlwgt_249706_,,0.0,
fnlwgt_249716_,,0.0,
fnlwgt_249720_,,0.0,
fnlwgt_249727_,,0.0,
fnlwgt_249741_,,0.0,
fnlwgt_249771_,,0.0,
fnlwgt_249787_,,0.0,
fnlwgt_24982_,,0.0,
fnlwgt_249857_,,0.0,
fnlwgt_249860_,,0.0,
fnlwgt_249870_,,0.0,
fnlwgt_249909_,,0.0,
fnlwgt_249935_,,0.011858425230747986,
fnlwgt_249948_,,0.0,
fnlwgt_249956_,,0.0,
fnlwgt_249957_,,0.0,
fnlwgt_249977_,,0.0,
fnlwgt_249983_,,0.0,
fnlwgt_250034_,,0.0,
fnlwgt_250037_,,0.0,
fnlwgt_250038_,,0.0,
fnlwgt_25005_,,0.0,
fnlwgt_250051_,,0.0,
fnlwgt_250066_,,0.0,
fnlwgt_250068_,,0.0,
fnlwgt_250091_,,0.0,
fnlwgt_250121_,,0.0,
fnlwgt_250135_,,0.0,
fnlwgt_250157_,,0.0,
fnlwgt_250165_,,0.0,
fnlwgt_250170_,,0.0,
fnlwgt_250182_,,0.0,
fnlwgt_250201_,,0.0,
fnlwgt_250206_,,0.0,
fnlwgt_250217_,,0.0,
fnlwgt_250238_,,0.0,
fnlwgt_250249_,,0.0,
fnlwgt_250263_,,0.0,
fnlwgt_25031_,,0.0,
fnlwgt_250314_,,0.0,
fnlwgt_250354_,,0.0,
fnlwgt_25045_,,0.0,
fnlwgt_250499_,,0.0,
fnlwgt_250504_,,0.0,
fnlwgt_25051_,,0.0,
fnlwgt_250536_,,0.0,
fnlwgt_250541_,,0.0,
fnlwgt_250552_,,0.0,
fnlwgt_250585_,,0.0,
fnlwgt_250630_,,0.0,
fnlwgt_250639_,,0.0,
fnlwgt_250647_,,0.0,
fnlwgt_250674_,,0.0,
fnlwgt_250679_,,0.0,
fnlwgt_250724_,,0.0,
fnlwgt_250733_,,0.0,
fnlwgt_250743_,,0.0,
fnlwgt_250782_,,0.0,
fnlwgt_250791_,,0.0,
fnlwgt_250802_,,0.0,
fnlwgt_250807_,,0.0,
fnlwgt_250818_,,0.0,
fnlwgt_250819_,,0.0,
fnlwgt_250821_,,0.0,
fnlwgt_250832_,,0.0,
fnlwgt_250873_,,0.0,
fnlwgt_250967_,,0.0,
fnlwgt_250976_,,0.0,
fnlwgt_251063_,,0.0,
fnlwgt_251073_,,0.0,
fnlwgt_251091_,,0.0,
fnlwgt_251120_,,0.0,
fnlwgt_251167_,,0.0,
fnlwgt_251180_,,0.0,
fnlwgt_251196_,,0.0,
fnlwgt_251229_,,0.0,
fnlwgt_251239_,,0.0,
fnlwgt_25124_,,0.0,
fnlwgt_251240_,,0.0,
fnlwgt_251243_,,0.0,
fnlwgt_251292_,,0.0,
fnlwgt_251305_,,0.0,
fnlwgt_251323_,,0.0,
fnlwgt_25139_,,0.0,
fnlwgt_251396_,,0.0,
fnlwgt_25141_,,0.0,
fnlwgt_251411_,,0.0,
fnlwgt_251421_,,0.0,
fnlwgt_251474_,,0.0,
fnlwgt_251487_,,0.0,
fnlwgt_251508_,,0.0,
fnlwgt_251521_,,6.838727586808661e-06,
fnlwgt_251572_,,0.0,
fnlwgt_251579_,,0.0,
fnlwgt_251585_,,0.0,
fnlwgt_251603_,,0.0,
fnlwgt_251612_,,0.0,
fnlwgt_251659_,,0.0,
fnlwgt_251675_,,0.0,
fnlwgt_251694_,,0.0,
fnlwgt_251701_,,0.0,
fnlwgt_251710_,,0.0,
fnlwgt_251730_,,0.0,
fnlwgt_251786_,,0.0,
fnlwgt_251795_,,0.0,
fnlwgt_251804_,,0.0,
fnlwgt_251825_,,0.0,
fnlwgt_251836_,,0.0,
fnlwgt_251841_,,0.0,
fnlwgt_251854_,,0.0,
fnlwgt_251905_,,0.0,
fnlwgt_251915_,,0.0,
fnlwgt_251923_,,0.0,
fnlwgt_251951_,,0.0,
fnlwgt_252024_,,0.0,
fnlwgt_252046_,,0.0,
fnlwgt_252058_,,0.0,
fnlwgt_252079_,,0.0,
fnlwgt_252127_,,0.0,
fnlwgt_252153_,,0.0,
fnlwgt_25216_,,0.0,
fnlwgt_252168_,,0.0,
fnlwgt_252187_,,0.0,
fnlwgt_252202_,,0.0,
fnlwgt_252208_,,0.0,
fnlwgt_252210_,,0.0,
fnlwgt_252231_,,0.0,
fnlwgt_252250_,,0.0,
fnlwgt_252253_,,0.0,
fnlwgt_252257_,,0.0,
fnlwgt_252284_,,0.0,
fnlwgt_252292_,,0.0,
fnlwgt_252327_,,0.0,
fnlwgt_252355_,,0.0,
fnlwgt_252392_,,0.0,
fnlwgt_25240_,,0.0,
fnlwgt_252406_,,0.0,
fnlwgt_252413_,,0.0,
fnlwgt_252419_,,0.0,
fnlwgt_252466_,,0.0,
fnlwgt_25249_,,0.0,
fnlwgt_252506_,,0.0,
fnlwgt_252518_,,0.0,
fnlwgt_252519_,,0.0,
fnlwgt_252529_,,0.0,
fnlwgt_252565_,,0.0,
fnlwgt_252646_,,0.0,
fnlwgt_25265_,,0.0,
fnlwgt_252662_,,0.0,
fnlwgt_252668_,,0.0,
fnlwgt_252714_,,0.0,
fnlwgt_252752_,,0.0006758494625464437,
fnlwgt_252803_,,0.0,
fnlwgt_252813_,,0.0,
fnlwgt_252842_,,0.0,
fnlwgt_252862_,,0.0,
fnlwgt_252897_,,0.0,
fnlwgt_252903_,,0.0,
fnlwgt_252930_,,0.0,
fnlwgt_252939_,,0.0,
fnlwgt_252947_,,0.00018311385280745068,
fnlwgt_252986_,,0.0,
fnlwgt_252993_,,0.0,
fnlwgt_253003_,,0.0,
fnlwgt_253006_,,0.0,
fnlwgt_253060_,,0.0,
fnlwgt_253062_,,0.0,
fnlwgt_253101_,,0.0,
fnlwgt_253116_,,0.0,
fnlwgt_253121_,,0.0,
fnlwgt_25319_,,0.0,
fnlwgt_253190_,,0.0,
fnlwgt_25322_,,0.0,
fnlwgt_253262_,,0.0,
fnlwgt_253267_,,0.0,
fnlwgt_253296_,,0.0,
fnlwgt_253310_,,0.0,
fnlwgt_253354_,,0.0,
fnlwgt_253370_,,0.0,
fnlwgt_253408_,,0.0,
fnlwgt_253420_,,0.0,
fnlwgt_253438_,,0.0,
fnlwgt_253583_,,0.0,
fnlwgt_253593_,,0.0,
fnlwgt_253612_,,0.0,
fnlwgt_253642_,,0.0,
fnlwgt_253741_,,0.0,
fnlwgt_253752_,,0.0,
fnlwgt_253759_,,0.0,
fnlwgt_253770_,,0.0,
fnlwgt_253784_,,0.0,
fnlwgt_253799_,,0.0,
fnlwgt_253801_,,0.0,
fnlwgt_253814_,,0.00039992834000036984,
fnlwgt_253841_,,0.0,
fnlwgt_253856_,,0.0,
fnlwgt_25386_,,0.0,
fnlwgt_253860_,,0.0,
fnlwgt_253866_,,0.0,
fnlwgt_253873_,,0.0,
fnlwgt_253899_,,0.0,
fnlwgt_253914_,,0.0,
fnlwgt_254114_,,0.0,
fnlwgt_254127_,,0.0,
fnlwgt_254134_,,0.0,
fnlwgt_254146_,,0.0,
fnlwgt_254148_,,0.0,
fnlwgt_254167_,,0.0,
fnlwgt_254202_,,0.0,
fnlwgt_254211_,,0.007932075871776419,
fnlwgt_254221_,,0.0,
fnlwgt_254230_,,0.0,
fnlwgt_254247_,,0.0,
fnlwgt_254270_,,0.0,
fnlwgt_254285_,,0.0,
fnlwgt_25429_,,0.0,
fnlwgt_254291_,,0.0,
fnlwgt_254293_,,0.0,
fnlwgt_254303_,,0.0,
fnlwgt_254304_,,0.0,
fnlwgt_254367_,,0.0,
fnlwgt_254413_,,0.0,
fnlwgt_254439_,,0.0,
fnlwgt_254440_,,0.0,
fnlwgt_254478_,,0.0,
fnlwgt_254493_,,0.0,
fnlwgt_254500_,,0.0,
fnlwgt_254516_,,0.0,
fnlwgt_254534_,,0.0,
fnlwgt_254547_,,0.0,
fnlwgt_254613_,,0.0,
fnlwgt_254627_,,0.0,
fnlwgt_254630_,,0.0,
fnlwgt_25468_,,0.0,
fnlwgt_254746_,,0.0,
fnlwgt_254765_,,0.0,
fnlwgt_254767_,,0.0,
fnlwgt_254773_,,0.0,
fnlwgt_254781_,,0.0,
fnlwgt_254797_,,0.0,
fnlwgt_254809_,,0.0,
fnlwgt_254817_,,0.0,
fnlwgt_254818_,,0.0,
fnlwgt_254834_,,0.0,
fnlwgt_254859_,,0.0,
fnlwgt_254904_,,0.0,
fnlwgt_254905_,,0.0,
fnlwgt_254907_,,0.0,
fnlwgt_254933_,,0.0,
fnlwgt_254935_,,0.0,
fnlwgt_254949_,,0.0,
fnlwgt_25497_,,0.0,
fnlwgt_254973_,,0.0,
fnlwgt_254989_,,0.0,
fnlwgt_255004_,,0.0003999890410010421,
fnlwgt_255014_,,0.0,
fnlwgt_255027_,,0.0,
fnlwgt_255044_,,0.0,
fnlwgt_25505_,,0.0,
fnlwgt_255098_,,0.0,
fnlwgt_255109_,,0.0,
fnlwgt_255161_,,0.0,
fnlwgt_255191_,,0.0,
fnlwgt_255193_,,0.0,
fnlwgt_255237_,,0.0,
fnlwgt_255252_,,0.0,
fnlwgt_255276_,,0.0,
fnlwgt_255279_,,0.0,
fnlwgt_255282_,,0.0,
fnlwgt_255334_,,0.0,
fnlwgt_255348_,,0.0,
fnlwgt_255364_,,0.0,
fnlwgt_255386_,,0.0,
fnlwgt_255406_,,0.0,
fnlwgt_255407_,,0.0,
fnlwgt_255412_,,0.0,
fnlwgt_255424_,,0.0,
fnlwgt_255439_,,0.0,
fnlwgt_255454_,,0.0,
fnlwgt_255466_,,0.0,
fnlwgt_255474_,,0.0,
fnlwgt_255476_,,1.478781000545306e-06,
fnlwgt_255486_,,0.0,
fnlwgt_255503_,,0.0,
fnlwgt_255559_,,0.0,
fnlwgt_255575_,,0.0,
fnlwgt_255582_,,0.0,
fnlwgt_255621_,,0.0,
fnlwgt_255635_,,0.0,
fnlwgt_255647_,,0.0,
fnlwgt_255667_,,0.0,
fnlwgt_255675_,,0.0,
fnlwgt_255685_,,0.0,
fnlwgt_255693_,,0.0,
fnlwgt_255702_,,0.0,
fnlwgt_255711_,,0.0,
fnlwgt_255817_,,0.0,
fnlwgt_255822_,,0.0,
fnlwgt_255830_,,0.0,
fnlwgt_255835_,,0.0,
fnlwgt_255847_,,0.0,
fnlwgt_255849_,,0.0,
fnlwgt_255885_,,0.0,
fnlwgt_255921_,,0.0,
fnlwgt_255927_,,0.0,
fnlwgt_255934_,,0.0,
fnlwgt_255941_,,0.0,
fnlwgt_255949_,,0.0,
fnlwgt_255957_,,0.0,
fnlwgt_255969_,,0.0,
fnlwgt_256000_,,0.0,
fnlwgt_256005_,,0.0,
fnlwgt_256014_,,0.0,
fnlwgt_256019_,,0.0,
fnlwgt_256062_,,0.0,
fnlwgt_25610_,,0.0,
fnlwgt_256141_,,0.0,
fnlwgt_256173_,,0.0,
fnlwgt_256179_,,0.0,
fnlwgt_256191_,,0.0,
fnlwgt_256202_,,0.0,
fnlwgt_256211_,,0.0,
fnlwgt_256240_,,0.0,
fnlwgt_256263_,,0.0,
fnlwgt_256274_,,0.0,
fnlwgt_256278_,,0.0,
fnlwgt_25631_,,0.0,
fnlwgt_256335_,,0.0,
fnlwgt_256356_,,0.0,
fnlwgt_256362_,,0.0,
fnlwgt_256371_,,0.0,
fnlwgt_256466_,,0.0,
fnlwgt_256474_,,0.0,
fnlwgt_25649_,,0.0,
fnlwgt_256504_,,0.0,
fnlwgt_256514_,,0.0,
fnlwgt_256522_,,0.0,
fnlwgt_256526_,,0.0,
fnlwgt_256529_,,0.0,
fnlwgt_256609_,,0.0,
fnlwgt_256620_,,0.0,
fnlwgt_256628_,,0.0,
fnlwgt_256636_,,0.0,
fnlwgt_256647_,,0.0,
fnlwgt_256649_,,0.0,
fnlwgt_256671_,,0.0,
fnlwgt_256674_,,0.0,
fnlwgt_256723_,,0.0,
fnlwgt_256737_,,0.0,
fnlwgt_256755_,,0.0,
fnlwgt_256764_,,0.0,
fnlwgt_256821_,,0.0,
fnlwgt_25684_,,0.0,
fnlwgt_256861_,,0.0,
fnlwgt_256864_,,0.0,
fnlwgt_256866_,,0.0,
fnlwgt_25690_,,0.0,
fnlwgt_256908_,,0.0,
fnlwgt_256909_,,0.0,
fnlwgt_256916_,,0.0,
fnlwgt_256953_,,0.0,
fnlwgt_256956_,,0.0,
fnlwgt_256963_,,0.0,
fnlwgt_256967_,,0.0,
fnlwgt_256979_,,0.0,
fnlwgt_256992_,,0.0,
fnlwgt_256997_,,0.0,
fnlwgt_257042_,,0.0,
fnlwgt_257043_,,0.0,
fnlwgt_257064_,,0.0,
fnlwgt_257068_,,0.0,
fnlwgt_257117_,,0.0,
fnlwgt_257124_,,0.0,
fnlwgt_257126_,,0.0,
fnlwgt_257175_,,0.0,
fnlwgt_257200_,,0.0,
fnlwgt_257216_,,0.0,
fnlwgt_257250_,,0.0,
fnlwgt_257269_,,0.0,
fnlwgt_257277_,,0.0,
fnlwgt_257295_,,0.0,
fnlwgt_257302_,,0.0,
fnlwgt_257310_,,0.0,
fnlwgt_257328_,,0.0,
fnlwgt_257337_,,0.0,
fnlwgt_257343_,,0.0,
fnlwgt_257364_,,0.0,
fnlwgt_257380_,,0.0,
fnlwgt_257405_,,0.0,
fnlwgt_257416_,,0.0,
fnlwgt_257485_,,0.0,
fnlwgt_257500_,,0.0,
fnlwgt_257509_,,0.0,
fnlwgt_257555_,,0.0,
fnlwgt_257557_,,0.0,
fnlwgt_257562_,,0.0,
fnlwgt_257574_,,0.0,
fnlwgt_257588_,,0.0,
fnlwgt_257609_,,0.0,
fnlwgt_257621_,,0.0,
fnlwgt_257644_,,0.0,
fnlwgt_257659_,,0.0,
fnlwgt_257683_,,0.0,
fnlwgt_257691_,,0.0,
fnlwgt_257726_,,0.0,
fnlwgt_257735_,,0.0,
fnlwgt_257750_,,0.0,
fnlwgt_257758_,,0.0,
fnlwgt_257764_,,0.0,
fnlwgt_257765_,,0.0,
fnlwgt_257780_,,0.0,
fnlwgt_257781_,,0.0,
fnlwgt_257790_,,0.0,
fnlwgt_257796_,,0.0,
fnlwgt_257849_,,0.0,
fnlwgt_257855_,,0.0,
fnlwgt_257863_,,0.0,
fnlwgt_257869_,,0.0,
fnlwgt_257874_,,0.0,
fnlwgt_257876_,,0.0,
fnlwgt_257910_,,0.0,
fnlwgt_257933_,,0.0,
fnlwgt_257940_,,0.0,
fnlwgt_257942_,,0.0,
fnlwgt_257978_,,0.0,
fnlwgt_257980_,,0.0,
fnlwgt_258006_,,0.0,
fnlwgt_258026_,,0.0,
fnlwgt_25803_,,0.0,
fnlwgt_258037_,,0.0,
fnlwgt_258049_,,0.0,
fnlwgt_258102_,,0.0,
fnlwgt_258120_,,0.0,
fnlwgt_258124_,,0.0,
fnlwgt_258170_,,0.0,
fnlwgt_25825_,,0.0,
fnlwgt_25826_,,0.0,
fnlwgt_258276_,,0.0,
fnlwgt_25828_,,0.0,
fnlwgt_258298_,,0.0,
fnlwgt_258306_,,0.0,
fnlwgt_258339_,,0.0,
fnlwgt_25837_,,0.0,
fnlwgt_258379_,,0.0,
fnlwgt_258406_,,0.0,
fnlwgt_258430_,,0.0,
fnlwgt_258470_,,0.0,
fnlwgt_258474_,,0.0,
fnlwgt_258490_,,0.0,
fnlwgt_258498_,,0.0,
fnlwgt_258509_,,0.0,
fnlwgt_258517_,,0.0,
fnlwgt_258550_,,0.0,
fnlwgt_258561_,,0.0,
fnlwgt_258579_,,0.0,
fnlwgt_258589_,,0.0,
fnlwgt_258633_,,0.0,
fnlwgt_25864_,,0.0,
fnlwgt_258648_,,0.0,
fnlwgt_258666_,,0.0,
fnlwgt_258675_,,0.0,
fnlwgt_258700_,,0.0,
fnlwgt_258730_,,0.0,
fnlwgt_258735_,,0.0,
fnlwgt_258752_,,0.0,
fnlwgt_258761_,,0.0,
fnlwgt_258768_,,0.0,
fnlwgt_258819_,,0.0,
fnlwgt_258849_,,0.0,
fnlwgt_258862_,,0.0,
fnlwgt_258872_,,0.0,
fnlwgt_258883_,,0.0,
fnlwgt_258888_,,0.0,
fnlwgt_258932_,,0.0,
fnlwgt_258973_,,0.0,
fnlwgt_259014_,,0.0,
fnlwgt_259019_,,0.0,
fnlwgt_259087_,,0.0,
fnlwgt_259089_,,0.0,
fnlwgt_259109_,,0.0,
fnlwgt_259120_,,0.0,
fnlwgt_259216_,,0.0,
fnlwgt_259226_,,0.0,
fnlwgt_259284_,,0.0,
fnlwgt_259299_,,0.0,
fnlwgt_259300_,,0.0,
fnlwgt_259301_,,0.0,
fnlwgt_259307_,,0.0,
fnlwgt_25932_,,0.0,
fnlwgt_259323_,,0.0,
fnlwgt_259351_,,0.0,
fnlwgt_259352_,,0.0,
fnlwgt_259363_,,0.0,
fnlwgt_259377_,,0.0,
fnlwgt_259425_,,0.0,
fnlwgt_259463_,,0.0,
fnlwgt_259479_,,0.0,
fnlwgt_259496_,,0.0,
fnlwgt_259505_,,0.0,
fnlwgt_259510_,,0.0,
fnlwgt_259531_,,0.0,
fnlwgt_259532_,,0.0,
fnlwgt_25955_,,0.0,
fnlwgt_259583_,,0.0,
fnlwgt_259585_,,0.0,
fnlwgt_259612_,,0.0,
fnlwgt_259643_,,0.0,
fnlwgt_259688_,,0.0,
fnlwgt_259705_,,0.0,
fnlwgt_259719_,,0.0,
fnlwgt_259757_,,0.0,
fnlwgt_259762_,,0.0,
fnlwgt_259785_,,0.0,
fnlwgt_259803_,,0.0,
fnlwgt_259840_,,0.0,
fnlwgt_259846_,,0.0,
fnlwgt_259865_,,0.0,
fnlwgt_259873_,,0.0,
fnlwgt_259882_,,0.0,
fnlwgt_259929_,,0.0,
fnlwgt_259931_,,0.0,
fnlwgt_260019_,,0.0,
fnlwgt_260046_,,0.0,
fnlwgt_260052_,,0.0,
fnlwgt_260082_,,0.0,
fnlwgt_26009_,,0.0,
fnlwgt_260093_,,0.0,
fnlwgt_260106_,,0.0,
fnlwgt_260111_,,0.0,
fnlwgt_260167_,,0.0,
fnlwgt_260199_,,0.0,
fnlwgt_260254_,,0.0,
fnlwgt_260333_,,0.0,
fnlwgt_260425_,,0.0,
fnlwgt_260490_,,0.0,
fnlwgt_260543_,,0.0,
fnlwgt_260560_,,0.0,
fnlwgt_260578_,,0.0,
fnlwgt_260579_,,0.0,
fnlwgt_260594_,,0.0,
fnlwgt_260614_,,0.0,
fnlwgt_260617_,,0.0,
fnlwgt_260669_,,0.0,
fnlwgt_260696_,,0.0,
fnlwgt_260729_,,0.0,
fnlwgt_260754_,,0.0,
fnlwgt_260761_,,0.0,
fnlwgt_260782_,,0.0,
fnlwgt_260797_,,0.0,
fnlwgt_260801_,,0.0,
fnlwgt_260847_,,0.0,
fnlwgt_260868_,,0.0,
fnlwgt_260938_,,0.0,
fnlwgt_260953_,,0.0,
fnlwgt_260954_,,0.0,
fnlwgt_260960_,,0.0,
fnlwgt_260997_,,0.0,
fnlwgt_261012_,,0.0,
fnlwgt_261023_,,0.0,
fnlwgt_261056_,,0.0,
fnlwgt_261059_,,2.307122824315024e-07,
fnlwgt_261062_,,0.0,
fnlwgt_26109_,,0.0,
fnlwgt_261119_,,0.0,
fnlwgt_261192_,,0.0,
fnlwgt_261203_,,0.0,
fnlwgt_261207_,,0.0,
fnlwgt_261230_,,0.0,
fnlwgt_261232_,,8.068335704495644e-05,
fnlwgt_261241_,,0.0,
fnlwgt_261259_,,0.0,
fnlwgt_261276_,,0.0,
fnlwgt_261278_,,0.0,
fnlwgt_261293_,,0.0,
fnlwgt_261319_,,0.0,
fnlwgt_261334_,,0.0,
fnlwgt_261375_,,0.0,
fnlwgt_261382_,,0.0,
fnlwgt_261418_,,0.0,
fnlwgt_261422_,,0.0,
fnlwgt_26145_,,0.0,
fnlwgt_261497_,,0.0,
fnlwgt_261504_,,0.0,
fnlwgt_261511_,,0.0,
fnlwgt_261519_,,0.0,
fnlwgt_261561_,,0.0,
fnlwgt_261584_,,0.0,
fnlwgt_261646_,,0.0,
fnlwgt_261677_,,0.0,
fnlwgt_261688_,,0.0,
fnlwgt_261720_,,0.0,
fnlwgt_261725_,,0.0,
fnlwgt_261799_,,0.0,
fnlwgt_261816_,,0.0,
fnlwgt_261897_,,0.0,
fnlwgt_261899_,,0.0,
fnlwgt_261929_,,0.00015013748236666433,
fnlwgt_261943_,,0.0,
fnlwgt_261979_,,0.0,
fnlwgt_262024_,,0.0,
fnlwgt_262038_,,0.0,
fnlwgt_262042_,,0.0,
fnlwgt_262062_,,0.0,
fnlwgt_262116_,,0.0,
fnlwgt_262153_,,0.0,
fnlwgt_262158_,,0.0,
fnlwgt_262196_,,0.0,
fnlwgt_262208_,,0.0,
fnlwgt_262233_,,0.0,
fnlwgt_262241_,,0.0,
fnlwgt_262244_,,0.0,
fnlwgt_262245_,,0.0,
fnlwgt_262280_,,0.0,
fnlwgt_262285_,,0.0,
fnlwgt_262345_,,0.0,
fnlwgt_262352_,,0.0,
fnlwgt_262402_,,0.0,
fnlwgt_262409_,,0.0,
fnlwgt_262425_,,0.0,
fnlwgt_262439_,,0.0,
fnlwgt_262446_,,0.0,
fnlwgt_262478_,,0.0,
fnlwgt_26248_,,0.0,
fnlwgt_262511_,,0.0,
fnlwgt_262515_,,0.0,
fnlwgt_26254_,,0.0,
fnlwgt_262552_,,0.0,
fnlwgt_262570_,,0.0,
fnlwgt_262601_,,0.0,
fnlwgt_262617_,,0.0,
fnlwgt_262642_,,0.0,
fnlwgt_262656_,,0.0,
fnlwgt_262664_,,0.0,
fnlwgt_262684_,,0.0,
fnlwgt_262688_,,0.0,
fnlwgt_262744_,,0.0,
fnlwgt_262749_,,0.0,
fnlwgt_262778_,,0.0,
fnlwgt_262802_,,0.0,
fnlwgt_262819_,,0.0,
fnlwgt_262841_,,0.0,
fnlwgt_262872_,,0.0,
fnlwgt_262882_,,0.0,
fnlwgt_262885_,,0.0,
fnlwgt_26290_,,0.0,
fnlwgt_262978_,,0.0,
fnlwgt_262994_,,0.0,
fnlwgt_263000_,,0.0,
fnlwgt_263005_,,0.0,
fnlwgt_263015_,,0.0,
fnlwgt_263024_,,0.0,
fnlwgt_263081_,,0.0,
fnlwgt_263094_,,0.0,
fnlwgt_263128_,,0.0,
fnlwgt_263130_,,0.0,
fnlwgt_263150_,,0.0,
fnlwgt_263200_,,0.0,
fnlwgt_263224_,,0.0,
fnlwgt_263300_,,6.973406754434157e-05,
fnlwgt_263307_,,0.0,
fnlwgt_263338_,,0.0,
fnlwgt_263339_,,0.0,
fnlwgt_263340_,,0.0,
fnlwgt_263374_,,0.0,
fnlwgt_263431_,,0.0,
fnlwgt_263444_,,0.0,
fnlwgt_263498_,,0.0,
fnlwgt_263502_,,0.0,
fnlwgt_263552_,,0.0,
fnlwgt_263561_,,0.0,
fnlwgt_263568_,,0.0,
fnlwgt_26358_,,0.0,
fnlwgt_263600_,,0.0,
fnlwgt_263608_,,0.0,
fnlwgt_263612_,,0.0,
fnlwgt_263614_,,0.0,
fnlwgt_263637_,,0.0,
fnlwgt_263641_,,0.0,
fnlwgt_263670_,,0.0,
fnlwgt_263728_,,0.0,
fnlwgt_263729_,,0.0,
fnlwgt_263746_,,0.0,
fnlwgt_263773_,,0.0,
fnlwgt_263831_,,0.0,
fnlwgt_263836_,,0.0,
fnlwgt_263855_,,0.0,
fnlwgt_263871_,,0.0,
fnlwgt_263886_,,0.0,
fnlwgt_263899_,,0.0,
fnlwgt_263908_,,0.0,
fnlwgt_263925_,,0.0,
fnlwgt_263932_,,0.0,
fnlwgt_263970_,,0.0,
fnlwgt_263982_,,0.0,
fnlwgt_26401_,,0.0,
fnlwgt_264012_,,0.0,
fnlwgt_264052_,,0.0,
fnlwgt_264055_,,0.0,
fnlwgt_264095_,,0.0,
fnlwgt_26410_,,0.0,
fnlwgt_264102_,,0.0,
fnlwgt_264148_,,0.0,
fnlwgt_264166_,,0.0,
fnlwgt_264188_,,0.0,
fnlwgt_264210_,,0.0,
fnlwgt_264244_,,0.0,
fnlwgt_264300_,,0.0,
fnlwgt_264314_,,0.0,
fnlwgt_264357_,,0.0,
fnlwgt_264390_,,0.0,
fnlwgt_264436_,,0.0,
fnlwgt_264457_,,0.0,
fnlwgt_264498_,,0.0,
fnlwgt_264503_,,0.0,
fnlwgt_26451_,,0.0,
fnlwgt_264526_,,0.0,
fnlwgt_264544_,,0.0,
fnlwgt_264593_,,0.0,
fnlwgt_264600_,,0.0,
fnlwgt_264627_,,0.0,
fnlwgt_264651_,,0.0,
fnlwgt_264663_,,0.0,
fnlwgt_264710_,,0.0,
fnlwgt_264738_,,0.0,
fnlwgt_264740_,,0.0,
fnlwgt_264834_,,0.0,
fnlwgt_264864_,,0.0,
fnlwgt_264874_,,0.0,
fnlwgt_26490_,,0.0,
fnlwgt_264924_,,0.0,
fnlwgt_264936_,,0.0,
fnlwgt_264939_,,0.0,
fnlwgt_264961_,,0.0,
fnlwgt_264968_,,0.0,
fnlwgt_26502_,,0.0,
fnlwgt_265038_,,0.0,
fnlwgt_265077_,,0.0,
fnlwgt_265083_,,0.0,
fnlwgt_265086_,,0.0,
fnlwgt_265097_,,0.0008340198098040857,
fnlwgt_265099_,,0.0,
fnlwgt_265105_,,0.0,
fnlwgt_265116_,,0.0,
fnlwgt_265148_,,0.0,
fnlwgt_265192_,,0.0,
fnlwgt_265201_,,0.0,
fnlwgt_26522_,,0.0,
fnlwgt_265230_,,0.0,
fnlwgt_265266_,,0.0,
fnlwgt_265275_,,0.0,
fnlwgt_265295_,,0.0,
fnlwgt_265314_,,0.0,
fnlwgt_265356_,,0.0,
fnlwgt_26543_,,0.0,
fnlwgt_265434_,,0.0,
fnlwgt_265477_,,0.0,
fnlwgt_265509_,,0.0,
fnlwgt_26553_,,0.0,
fnlwgt_265535_,,0.0,
fnlwgt_265554_,,0.0,
fnlwgt_265567_,,0.0,
fnlwgt_265576_,,0.0,
fnlwgt_265618_,,0.0,
fnlwgt_265628_,,0.0,
fnlwgt_265638_,,0.0,
fnlwgt_265657_,,0.0,
fnlwgt_265661_,,0.0,
fnlwgt_265662_,,0.0,
fnlwgt_265698_,,0.0,
fnlwgt_265706_,,0.0,
fnlwgt_265737_,,0.0,
fnlwgt_265807_,,0.0,
fnlwgt_265881_,,0.0,
fnlwgt_265917_,,0.0,
fnlwgt_265954_,,0.0,
